"","ss1","ss2","ss3","ss4","ss5","ss6","ss7","ss8","totalRock","response.cor","fwd.error1","fwd.error2","forecast"
"1538",134,191,271,352,433,580,612,717,47,3,0.215400369622611,0.0846843025888142,3.75762807684926
"1539",69,126,182,184,342,357,431,840,48,2,0.215523797651617,0.27686774840648,3.36288145636372
"1540",15,29,74,125,128,173,205,415,37,3,0.215632428493336,0.644845412517546,2.96750594639813
"1541",56,215,242,604,611,765,843,855,44,3,0.216357766151265,0.122864875788974,3.51910369777544
"1542",130,302,324,412,492,710,755,830,46,2,0.216444251576348,0.215429706788793,3.59086524123355
"1543",1,115,417,509,592,600,616,750,52,2,0.217089291837751,0.0840670239091108,3.61378497033412
"1544",138,192,384,429,472,536,638,648,51,3,0.21719908222264,0.107010798922611,3.76101767141611
"1545",61,136,203,215,467,526,555,682,52,4,0.217213244936044,0.135632274231154,3.52402588919733
"1546",356,438,555,643,688,792,820,849,55,6,0.217407674840854,0.237444967174647,3.30961725691186
"1547",83,163,292,304,401,626,685,771,52,4,0.217614107038005,0.256061329304724,3.33034750734615
"1548",80,273,290,388,429,435,440,462,33,2,0.2176851717106,0.108060683344392,3.65939367823919
"1549",1,89,237,423,484,577,788,808,46,3,0.217875161437326,0.0853300329861937,3.61166047215652
"1550",1,76,201,233,385,521,670,773,43,4,0.218079148114517,0.0766294247517192,3.62869221809671
"1551",32,221,249,333,351,405,443,810,52,2,0.218353446361245,0.127907981330299,3.69661633894351
"1552",34,215,596,616,670,782,787,845,58,2,0.218487883056919,0.114040993069856,3.52421674785647
"1553",32,320,393,498,603,768,825,840,38,2,0.218602472989597,0.266083579544519,3.39338979441343
"1554",22,206,215,358,432,579,687,810,37,2,0.218651165314951,0.0565947066407646,3.46328493349796
"1555",25,67,192,201,292,332,388,398,48,3,0.219742716539735,0.418741349839907,3.2274434985193
"1556",7,96,239,429,558,698,791,840,36,3,0.219797683328132,0.121465530478003,3.73335913002275
"1557",155,177,179,215,489,528,533,713,34,4,0.219993926092753,0.0771194195396565,3.49293712504313
"1558",23,46,252,507,536,571,643,722,54,3,0.220228050453723,0.310374412902644,3.30462751795052
"1559",90,196,264,365,461,626,712,753,39,3,0.220271106910655,0.223104345604557,3.41508281707934
"1560",43,67,184,302,321,603,727,840,46,4,0.220343963647636,0.142188160579928,3.92197618123064
"1561",95,98,136,188,243,431,455,556,50,3,0.221161942144754,0.1112597897897,3.69002127884352
"1562",169,265,455,540,610,671,770,840,44,3,0.221224967992893,0.23043170102006,3.38260270315848
"1563",104,175,245,291,320,392,405,427,46,3,0.221271512949083,0.0345569781656909,3.6388334438139
"1564",197,246,334,465,696,759,840,851,52,4,0.221296830528127,0.259776690843323,3.31849590100262
"1565",177,212,268,334,353,412,507,551,60,3,0.221342528833071,0.0201105345491199,3.4205759347716
"1566",139,182,314,436,456,519,755,833,45,4,0.221468696815339,0.208953475003275,3.78364525431801
"1567",120,174,268,482,489,657,662,840,36,4,0.221703405002953,0.267640862400821,3.21691318566254
"1568",1,130,528,611,674,698,729,765,47,3,0.221773444201572,0.0897388084451114,3.61163780504533
"1569",113,115,120,149,215,486,606,780,58,3,0.221780674478089,0.122509010129785,3.51117584673184
"1570",215,299,370,487,624,685,828,849,35,3,0.221835203710852,0.109123249612097,3.51162111944886
"1571",84,89,215,252,301,351,448,808,40,2,0.221928330916401,0.14726449943021,3.60347971943304
"1572",60,161,219,228,429,467,479,555,35,3,0.222213957789521,0.0259977567005616,3.58302010707566
"1573",175,253,284,415,444,470,692,801,37,2,0.222329347236342,0.569233245097348,2.87967494546167
"1574",116,288,328,435,590,625,743,843,47,4,0.222365616890443,0.208227667621821,3.88321831124341
"1575",129,184,280,316,356,432,679,840,46,4,0.223607108815008,0.339095051373379,3.26663557004227
"1576",35,341,511,550,561,573,626,851,52,4,0.223629532723921,0.28486982959044,3.30125643790684
"1577",102,266,566,578,622,626,653,816,42,4,0.224014133065384,0.315384800204362,3.23248810946159
"1578",78,250,368,454,542,631,645,833,54,2,0.224317078534611,0.105028762613418,3.69389647018653
"1579",68,90,119,161,167,191,543,598,37,3,0.22443533091168,0.0662074815067037,3.12995389042157
"1580",33,250,429,545,580,642,719,827,46,4,0.224858120060072,0.132752063559413,3.73344224736992
"1581",35,129,292,294,302,374,429,570,44,4,0.225142944810542,0.392686147698939,3.76696182308935
"1582",217,311,429,465,521,691,801,854,37,3,0.226219254689048,0.0247758308674011,3.81216206963036
"1583",1,51,131,209,220,484,588,606,52,3,0.226511900407569,0.0928201492392531,3.68490738485522
"1584",59,87,138,215,274,446,490,521,58,5,0.226516959854597,0.103381724231499,-18.0258422697892
"1585",188,225,238,270,390,417,428,429,37,2,0.226640527856933,0.137004086088722,3.73102070906114
"1586",22,124,245,247,329,373,429,780,34,3,0.226691176297748,0.0385499038559183,3.64547803880768
"1587",95,484,510,579,667,675,807,840,54,6,0.22678600233388,0.206595981737914,3.49916197128927
"1588",25,26,51,245,291,410,676,683,38,4,0.227156370710098,0.172709914390674,3.96563256244274
"1589",62,92,215,281,698,699,794,812,40,4,0.227240745444044,0.114392293134071,3.59329510029511
"1590",1,45,246,381,417,463,784,824,50,3,0.227265356782793,0.0722421052243254,3.62650697410624
"1591",45,69,105,198,232,372,487,754,44,4,0.227355797896333,0.543169788274305,3.09707473056331
"1592",9,74,246,288,470,547,697,773,55,4,0.227356645119895,0.539402058411073,3.11837637809928
"1593",237,277,466,477,635,728,794,840,51,5,0.227445487700586,0.180516063165607,3.86383169620237
"1594",94,125,249,277,318,491,753,840,46,4,0.22771348064047,0.272055151590275,3.37950742328518
"1595",5,13,194,626,773,805,824,836,34,3,0.227928020742871,0.258273623965799,3.33749258977921
"1596",1,78,93,190,281,426,602,657,38,4,0.228305096584312,0.0602854079874202,-0.846064842658038
"1597",60,215,321,324,602,727,754,841,36,2,0.228423360733607,0.0714477131072626,3.45068252023937
"1598",9,315,412,419,546,698,851,854,60,3,0.228489122746954,0.471327889389914,2.97493063812258
"1599",63,167,388,419,466,629,772,827,42,3,0.228511702021499,0.0157903932088961,2.77061296929122
"1600",339,429,494,520,522,528,663,830,48,4,0.228788987210563,0.162634293683587,3.67583310301215
"1601",160,284,336,429,552,582,794,853,27,2,0.229743465676122,0.211243560051103,3.91583065193299
"1602",50,215,307,356,404,441,639,742,43,6,0.229761749040521,0.143177959229129,3.56585117004136
"1603",25,139,405,424,494,582,717,743,52,3,0.229878454235184,0.175214275426227,0.535886890232612
"1604",135,186,212,216,339,405,419,682,54,4,0.230008337024342,0.0405391736306417,3.57352731863259
"1605",1,12,129,165,233,307,518,606,48,5,0.230027503561555,0.0646216516463514,3.63918712118777
"1606",1,137,162,177,204,380,417,735,41,3,0.230103040253173,0.0620016403296173,3.63973451865766
"1607",39,215,308,328,541,631,729,780,60,3,0.230187404982353,0.137261557059687,3.55618523744938
"1608",415,429,504,663,697,749,792,818,39,3,0.230365833037859,0.108404156485141,3.65161939560548
"1609",78,173,314,326,348,412,667,827,36,4,0.230454154072067,0.0995222066889174,3.53031037760946
"1610",81,273,405,460,568,835,843,856,49,2,0.230545302932562,0.122175948696751,3.64730565754676
"1611",342,402,626,632,737,747,782,851,49,2,0.230582804301487,0.285503919151156,3.26929942208199
"1612",1,75,152,209,337,581,627,639,48,3,0.230705569029021,0.0791317725091849,3.63343047631774
"1613",90,211,262,347,429,442,748,851,40,4,0.231302404769777,0.0217809103887183,3.78164171960082
"1614",138,524,626,635,657,746,762,802,32,2,0.231494498027204,0.290374837490898,3.31512186709824
"1615",12,72,267,418,498,564,626,679,45,2,0.231552592778264,0.257420760037701,3.31591862703227
"1616",1,133,406,456,464,574,781,785,54,2,0.232115670773081,0.0688847424656984,3.62892489717907
"1617",55,101,308,517,540,664,686,840,52,5,0.232148821136843,0.286238312184679,3.32062610537112
"1618",59,67,96,215,306,470,761,816,29,2,0.232228844249729,0.0981835860358347,-17.3517945320974
"1619",90,344,442,551,626,796,815,849,37,2,0.232404027343222,0.0743675845998495,3.84965157989904
"1620",4,77,248,369,412,470,543,592,47,4,0.233105471669047,0.0917420666128259,3.55853293265985
"1621",119,201,249,327,649,654,797,833,44,4,0.23327877310712,0.119860141928206,3.71650802713014
"1622",1,44,74,242,295,319,381,569,45,4,0.233283040414917,0.0670751953564364,3.64569697110039
"1623",111,198,275,337,486,510,525,583,35,2,0.233345031476023,0.00102776692497786,3.6494388031079
"1624",1,45,312,342,454,489,594,791,44,4,0.233467450432661,0.0681920054597396,3.62919342061023
"1625",3,65,159,394,464,535,619,829,38,2,0.23348379507311,0.0824557045362639,3.68320888548994
"1626",1,178,368,495,540,571,573,853,54,4,0.233812688034601,0.0435843957899187,3.64846198790947
"1627",203,215,264,391,431,497,559,600,57,2,0.233854862702738,0.130464759586085,3.51781168283914
"1628",191,209,329,353,502,550,561,840,51,5,0.234015804330218,0.176651852526785,3.8127655383633
"1629",61,171,282,368,383,501,626,765,36,3,0.23405261274569,0.198794324134044,3.27883419415059
"1630",64,127,139,359,401,412,518,701,48,2,0.234534145315194,0.120475951354359,3.54679780499993
"1631",199,215,221,267,318,522,591,708,50,3,0.234856700866953,0.0542728790549223,3.50028864891157
"1632",19,68,73,183,329,626,800,845,37,4,0.234907141140017,0.420167864232157,3.32064396375985
"1633",90,109,196,468,524,552,619,688,42,2,0.235155738117125,0.226211400075387,3.90961597300493
"1634",30,99,190,238,353,562,743,839,47,3,0.235206603086578,0.19802101048927,3.32851125582224
"1635",131,183,282,399,454,541,643,661,51,3,0.235304037223236,0.180847533204697,3.33042897481284
"1636",47,315,370,568,637,639,827,840,43,5,0.235456036586326,0.316646552586187,3.31698538245482
"1637",1,147,175,183,224,271,442,519,34,3,0.235497745790398,0.0869879702710779,3.64691044546138
"1638",199,247,332,456,553,571,690,840,58,5,0.235830300652126,0.264236734032436,3.38160980020648
"1639",221,343,367,455,547,582,629,756,58,3,0.236011063116251,0.289411049447943,3.57809393918538
"1640",166,198,234,458,521,580,836,853,37,4,0.236145314981641,0.0356001128695644,3.5938306069443
"1641",29,65,122,217,310,528,619,804,40,4,0.236355994393892,0.0829444304517559,3.67997303078782
"1642",82,103,247,429,453,711,744,812,53,4,0.236997301429353,0.148267106237563,3.73096361978246
"1643",77,78,113,164,341,518,674,833,50,3,0.237402065730969,0.138783193367893,3.74999937059482
"1644",18,142,215,246,268,366,439,715,46,4,0.237454414224964,0.0703814068190756,3.4626253421226
"1645",198,205,359,377,728,738,782,815,51,2,0.237774506081619,0.0186022054176518,3.63996297961687
"1646",35,354,456,547,549,613,653,833,57,4,0.237779321933364,0.156352555891405,3.7454711478171
"1647",150,216,232,233,251,427,576,840,48,4,0.237899465809115,0.272015865189216,3.38986838930621
"1648",215,244,349,415,603,671,774,827,56,4,0.23834343599838,0.130362245579236,3.54351047121116
"1649",17,90,201,220,412,540,760,770,56,2,0.238372887179494,0.363802827646902,3.07432725175754
"1650",1,149,156,271,448,512,674,771,40,2,0.23942305461137,0.0474119831908419,3.62912095212234
"1651",18,215,326,352,650,665,758,783,51,5,0.239782544404573,0.156668801569406,3.55829609466349
"1652",86,211,403,412,444,639,746,818,40,3,0.240090231579072,0.104865802345116,3.56124424336771
"1653",241,294,485,487,631,719,835,843,40,4,0.240238899627869,0.0223972282166129,3.44166673100023
"1654",86,87,130,157,198,225,483,780,57,5,0.240240030397282,0.0361070243811583,3.62061286731166
"1655",176,201,256,297,437,755,824,835,39,2,0.240299868805997,0.415509534612709,3.13115161778393
"1656",67,87,442,477,502,660,766,833,59,5,0.240638257768921,0.243933569367116,4.05270707623126
"1657",30,124,237,264,406,530,643,687,56,3,0.240641987556653,0.198631029942571,3.38181340446127
"1658",1,162,366,385,538,728,735,838,44,4,0.240880646763813,0.079126412896855,3.61215555567073
"1659",112,497,619,659,677,712,819,835,46,5,0.240924000263663,0.206234805013958,3.83112397373285
"1660",1,77,82,295,491,626,663,693,52,3,0.241264739811399,0.0527198810899505,3.62032825943567
"1661",48,165,375,413,645,697,799,840,41,3,0.24126622422683,0.414405337188935,3.26878659372949
"1662",16,109,152,215,253,349,575,730,50,4,0.24142061520767,0.152458901014521,3.53355502992267
"1663",26,27,45,144,278,424,619,825,60,4,0.241713722738208,0.12349085564659,2.16479092620911
"1664",1,219,295,476,555,559,814,850,57,2,0.241898663710821,0.0609971090310193,3.6351010279048
"1665",26,236,443,600,626,684,745,855,43,3,0.241947780399325,0.293089931762502,3.29586835146041
"1666",45,163,236,312,449,478,840,845,35,4,0.242629119471364,0.323466665678097,3.41429832840096
"1667",60,198,260,283,312,391,817,828,52,5,0.242677599667042,0.467166294533889,3.10475659443433
"1668",116,128,300,403,412,712,767,801,38,2,0.24268551274482,0.106300131299198,3.52238225186928
"1669",1,114,159,208,580,622,667,760,53,2,0.242994216572225,0.0221522343149485,3.64414604024819
"1670",97,354,584,669,696,709,830,840,42,5,0.243279233227354,0.270225261262646,3.98094957186546
"1671",57,126,262,389,460,464,665,689,58,2,0.24328380244512,0.363311495946404,9.49364481918826
"1672",1,11,90,148,218,280,310,729,48,4,0.243368245672976,0.0710500624085406,3.61254132998566
"1673",119,275,323,458,554,592,691,790,56,3,0.24350465650946,0.607923895976322,3.02126180856434
"1674",1,120,285,416,540,561,601,708,34,2,0.24357585974105,0.105677763214519,3.61588386691618
"1675",45,215,392,509,569,604,662,769,41,4,0.243669103520841,0.120704343281684,3.54449470285937
"1676",52,64,122,252,608,629,704,830,46,3,0.24417819982528,0.327665897462869,3.14233693786139
"1677",1,246,288,403,518,565,656,672,51,3,0.244822323041888,0.0399081211135477,3.64975719655311
"1678",282,349,355,381,434,643,660,834,43,3,0.244855527114804,0.165171382173727,3.31965888122875
"1679",102,215,220,228,345,385,670,704,43,3,0.245087703251746,0.265935739358213,3.63383463285746
"1680",37,64,425,446,503,515,626,677,46,4,0.245260133428522,0.304393500390766,3.26407604233058
"1681",307,370,395,405,544,682,690,841,46,4,0.245530470270968,0.697096622726925,4.33554577263754
"1682",33,268,323,328,429,656,830,847,47,3,0.246125864515244,0.139337594194982,3.74161011864272
"1683",17,60,86,322,435,472,594,629,45,5,0.246343616442374,0.0776095076746173,3.62901876744343
"1684",55,75,249,366,586,811,840,845,56,4,0.246707845120668,0.0651228287116736,3.77480191073703
"1685",168,354,376,454,629,660,819,840,50,5,0.247051713987057,0.292233997962867,3.11427822074419
"1686",54,192,215,349,361,566,590,702,52,6,0.247304999836633,0.171101288401066,3.59242103256749
"1687",1,22,267,341,546,588,662,711,40,2,0.2473207597826,0.0806888378466919,3.62799207754281
"1688",168,200,343,357,661,684,780,855,51,4,0.24750318241845,0.155351227448929,3.61378214581333
"1689",1,15,303,760,782,785,794,851,58,2,0.247649313817536,0.029007431094505,3.70741327927714
"1690",1,227,309,423,431,495,506,556,50,3,0.247826558648232,0.0305457366352457,3.66156641687568
"1691",177,215,228,336,342,712,757,817,37,3,0.247830369340887,0.254575752072669,3.57668342089851
"1692",215,267,273,276,342,428,495,658,34,2,0.248060650946601,0.140429954705269,3.51868025635295
"1693",219,316,318,391,482,659,687,840,50,4,0.248190295363885,0.448078859737641,3.2389719574002
"1694",155,237,238,495,674,739,775,840,46,3,0.248335482273292,0.240275830482085,3.86417475828307
"1695",26,41,58,199,292,640,681,833,56,3,0.248383227072017,0.143155537771023,3.74047492729883
"1696",33,132,134,402,433,494,604,760,44,2,0.248412073691872,0.304432132055548,3.28236825047837
"1697",204,220,232,429,502,566,569,762,31,3,0.248486176157883,0.161929377763151,3.78594746684419
"1698",15,174,221,471,483,629,752,826,37,3,0.248727685035618,0.279998866492315,3.61331654417279
"1699",161,275,419,507,535,619,736,767,42,4,0.24873225645011,0.00269571446843209,3.70517753368039
"1700",232,233,250,318,353,429,442,518,40,2,0.24878359207599,0.0264190490002703,3.80529768944558
"1701",45,136,186,198,252,300,525,703,49,5,0.248798866336627,0.0181897180751665,3.61417813951228
"1702",64,302,414,536,612,643,664,735,37,3,0.248888773942316,0.237694993179683,3.78074012801067
"1703",36,64,197,282,635,780,783,840,43,5,0.248917895433632,0.176929550104815,3.25070582889704
"1704",1,136,354,389,408,573,671,735,42,2,0.249416957341482,0.0428956230749251,3.65997255324976
"1705",28,191,260,338,343,399,521,598,53,5,0.250123121379654,0.43108093177506,3.97874859324615
"1706",5,191,233,354,397,467,568,771,49,3,0.250129197230773,0.199208834687186,3.84837255174617
"1707",90,191,303,339,419,606,732,851,48,4,0.250215641512199,0.0299873528280945,3.58496451652624
"1708",215,307,332,410,417,481,704,804,48,3,0.250397748967402,0.155087396004136,3.58717083444077
"1709",310,314,379,437,602,690,840,854,42,4,0.250413034074256,0.341016253046817,3.31921957297607
"1710",244,334,419,429,446,574,780,839,45,3,0.250444638562342,0.146291659416582,3.75987858241898
"1711",65,331,395,402,439,591,626,851,50,4,0.25051612805775,0.444508334751648,3.15991125162256
"1712",18,126,234,437,579,643,750,848,38,2,0.250977258353431,0.169483928968874,3.87104141555589
"1713",8,216,277,582,624,630,665,840,41,3,0.251358395898078,0.30660915211099,3.3330393827929
"1714",24,159,354,536,619,671,754,829,45,3,0.252024704879548,0.14981022209719,3.79530574685949
"1715",88,204,256,405,502,550,586,723,42,4,0.252193619511476,0.0762922446348022,3.65512656440864
"1716",25,35,206,285,429,656,764,817,42,3,0.252566688909802,0.247120141892404,3.75333774456087
"1717",4,21,191,343,377,593,631,738,38,3,0.252960801449984,0.0536155095147568,3.64207135188005
"1718",6,62,210,727,741,786,787,833,53,2,0.253210482018704,0.265084415290743,3.7777362927861
"1719",103,422,424,486,521,712,758,833,35,2,0.253363884286392,0.149254047334113,1.69876291137372
